cluster_id,catalog,ra_deg,dec_deg,z,M500c_Msun,M500c_method,R500c_Mpc,TX_keV,Mgas_Msun,Y500_arcmin2,ICM_proxy_type,Ethermal_c2_Msun,dynamical_state,merger_exclusion_flag,merger_exclusion_reason,source_url
J1117.2+1744,MCXC-I,169.29999999999998,17.740000000000002,0.305,1.068e+14,X-ray_Lx_scaling,0.6498,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1117.4+0743,MCXC-I,169.35875,7.726388888888889,0.477,1.1452e+14,X-ray_Lx_scaling,0.6225,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1117.5+1744,MCXC-I,169.37499999999997,17.745833333333334,0.547,2.0778e+14,X-ray_Lx_scaling,0.7386,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1117.5+0746,MCXC-I,169.37541666666664,7.777222222222222,0.155,4.062e+13,X-ray_Lx_scaling,0.4969,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1119.4+2106,MCXC-I,169.86374999999998,21.11527777777778,0.174,5.2230003e+13,X-ray_Lx_scaling,0.5368,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1119.7+2126,MCXC-I,169.93124999999998,21.445555555555554,0.061,1.062e+13,X-ray_Lx_scaling,0.3278,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1120.1+4318,MCXC-I,170.0320833333333,43.301944444444445,0.6,3.3968e+14,X-ray_Lx_scaling,0.8519,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1120.9+2326,MCXC-I,170.24291666666664,23.442777777777778,0.562,2.6529e+14,X-ray_Lx_scaling,0.7965,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1121.5+4803,MCXC-I,170.39749999999998,48.062777777777775,0.112,1.7522e+14,X-ray_Lx_scaling,0.8208,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1121.7+0249,MCXC-I,170.42791666666665,2.818333333333333,0.0468,9.243999e+13,X-ray_Lx_scaling,0.6774,,,0.0034225650000000002,Y_SZ_derived_LCDM,72862955.2950932,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1122.2+6712,MCXC-I,170.56041666666664,67.21277777777777,0.056,4.388e+13,X-ray_Lx_scaling,0.5269,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1122.3+2419,MCXC-I,170.5845833333333,24.316666666666666,0.0258,2.5099999e+13,X-ray_Lx_scaling,0.4415,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1122.8+0106,MCXC-I,170.70666666666665,1.1075000000000002,0.072,8.690001e+13,X-ray_Lx_scaling,0.6583,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1122.8+3407,MCXC-I,170.70791666666668,34.123333333333335,0.043,3.886e+13,X-ray_Lx_scaling,0.5081,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1123.1+1409,MCXC-I,170.79416666666665,14.161111111111111,0.34,1.5147999e+14,X-ray_Lx_scaling,0.7205,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1123.2+1935,MCXC-I,170.80499999999995,19.599722222222223,0.1042,1.8566001e+14,X-ray_Lx_scaling,0.839,,,0.002665358,Y_SZ_derived_LCDM,245830345.03040576,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1123.9+2129,MCXC-I,170.99124999999995,21.490277777777777,0.1904,4.0552e+14,X-ray_Lx_scaling,1.0569,,,0.003397301,Y_SZ_derived_LCDM,861889625.9441117,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1124.0-1700,MCXC-I,171.01583333333332,-17.003055555555555,0.407,1.3673001e+14,X-ray_Lx_scaling,0.6787,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1124.6+4155,MCXC-I,171.1520833333333,41.93194444444444,0.195,1.3125e+14,X-ray_Lx_scaling,0.7245,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1124.7+3859,MCXC-I,171.1958333333333,38.99527777777778,0.3014,8.16e+13,X-ray_Lx_scaling,0.5948,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1125.3+3854,MCXC-I,171.3458333333333,38.901666666666664,0.5477,1.26530005e+14,X-ray_Lx_scaling,0.6258,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1126.9+1706,MCXC-I,171.7483333333333,17.115000000000002,0.127,2.4189999e+14,X-ray_Lx_scaling,0.9094,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1127.7+4309,MCXC-I,171.93916666666664,43.16305555555555,0.344,1.5399e+14,X-ray_Lx_scaling,0.7234,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1128.0+7529,MCXC-I,172.00541666666666,75.49027777777778,0.165,2.1865e+14,X-ray_Lx_scaling,0.8679,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1128.9+4252,MCXC-I,172.22583333333333,42.86666666666667,0.411,1.7586e+14,X-ray_Lx_scaling,0.7369,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1129.8+2347,MCXC-I,172.4683333333333,23.791944444444447,0.1371,2.2495e+14,X-ray_Lx_scaling,0.8846,,,0.003810066,Y_SZ_derived_LCDM,564325393.9484043,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1130.0+3637,MCXC-I,172.5075,36.63027777777778,0.06,8.069e+13,X-ray_Lx_scaling,0.6447,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1130.0+2028,MCXC-I,172.51999999999998,20.47722222222222,0.129,2.454e+14,X-ray_Lx_scaling,0.9131,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1130.0-4213,MCXC-I,172.5233333333333,-42.22972222222222,0.155,3.4547e+14,X-ray_Lx_scaling,1.0143,,,0.002761412,Y_SZ_derived_LCDM,502148741.806483,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1130.3-1434,MCXC-I,172.58124999999998,-14.583055555555555,0.1068,3.4062e+14,X-ray_Lx_scaling,1.0262,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1131.3+3334,MCXC-I,172.84333333333333,33.58166666666667,0.2212,3.1308e+14,X-ray_Lx_scaling,0.959,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1131.9-1955,MCXC-I,172.98499999999999,-19.926944444444445,0.3075,7.598e+14,X-ray_Lx_scaling,1.2485,,,0.003733703,Y_SZ_derived_LCDM,1926332718.473418,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1132.3+5558,MCXC-I,173.08166666666665,55.97888888888889,0.0527,9.561e+13,X-ray_Lx_scaling,0.6838,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1132.8+1428,MCXC-I,173.2208333333333,14.46888888888889,0.0834,3.0137e+14,X-ray_Lx_scaling,0.9927,,,0.009699054,Y_SZ_derived_LCDM,601407139.9148366,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1133.2+6622,MCXC-I,173.31958333333333,66.3786111111111,0.116,2.4063e+14,X-ray_Lx_scaling,0.9111,,,0.003126199,Y_SZ_derived_LCDM,347778483.02877635,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1133.9+7506,MCXC-I,173.48749999999998,75.11611111111111,0.122,1.4512e+14,X-ray_Lx_scaling,0.7682,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1134.2+5952,MCXC-I,173.55916666666664,59.87638888888889,0.29,8.3499994e+13,X-ray_Lx_scaling,0.602,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1134.8+4903,MCXC-I,173.71041666666665,49.05777777777777,0.0341,4.608e+13,X-ray_Lx_scaling,0.5392,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1135.2-1331,MCXC-I,173.82166666666666,-13.51888888888889,0.0722,1.2622e+14,X-ray_Lx_scaling,0.7455,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1135.9+2131,MCXC-I,173.9770833333333,21.517777777777777,0.133,5.1819997e+13,X-ray_Lx_scaling,0.543,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1138.7+0315,MCXC-I,174.67999999999998,3.2591666666666668,0.127,4.596e+13,X-ray_Lx_scaling,0.5228,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1139.4-3327,MCXC-I,174.86374999999998,-33.45388888888889,0.1076,2.142e+14,X-ray_Lx_scaling,0.8789,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1140.3+6608,MCXC-I,175.0995833333333,66.13861111111112,0.7843,2.2159e+14,X-ray_Lx_scaling,0.6865,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1141.2+1044,MCXC-I,175.30624999999998,10.741388888888888,0.109,1.3779e+14,X-ray_Lx_scaling,0.7584,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1141.4-1216,MCXC-I,175.35125,-12.272222222222224,0.1195,2.7788999e+14,X-ray_Lx_scaling,0.9548,,,0.0020542280000000004,Y_SZ_derived_LCDM,240590364.30635947,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1142.0+2145,MCXC-I,175.51916666666665,21.75,0.131,8.95e+13,X-ray_Lx_scaling,0.6519,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1142.1+1008,MCXC-I,175.5258333333333,10.147777777777778,0.119,8.099e+13,X-ray_Lx_scaling,0.6331,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1142.2+1027,MCXC-I,175.56916666666663,10.450555555555555,0.117,6.3919998e+13,X-ray_Lx_scaling,0.5855,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1142.5+5832,MCXC-I,175.6283333333333,58.538888888888884,0.322,4.4294e+14,X-ray_Lx_scaling,1.0373,,,0.0015142040000000001,Y_SZ_derived_LCDM,831506767.3868625,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1142.6+1028,MCXC-I,175.66416666666663,10.473333333333333,0.188,4.192e+13,X-ray_Lx_scaling,0.4964,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1143.5+4623,MCXC-I,175.87625,46.38444444444444,0.1167,3.5238e+14,X-ray_Lx_scaling,1.0344,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1144.6+1945,MCXC-I,176.1520833333333,19.75888888888889,0.0214,2.1398e+14,X-ray_Lx_scaling,0.9032,,,0.028542891,Y_SZ_derived_LCDM,135076914.21390146,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1144.6+6724,MCXC-I,176.16749999999996,67.41000000000001,0.1159,2.4747e+14,X-ray_Lx_scaling,0.9197,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1145.3-3425,MCXC-I,176.32958333333332,-34.42861111111111,0.0697,1.6403e+14,X-ray_Lx_scaling,0.8141,,,0.006130602,Y_SZ_derived_LCDM,274177348.57972056,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1145.3+1529,MCXC-I,176.34416666666664,15.49472222222222,0.067,1.09329995e+14,X-ray_Lx_scaling,0.7118,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1145.6-5420,MCXC-I,176.4108333333333,-54.34138888888889,0.155,3.984e+14,X-ray_Lx_scaling,1.0637,,,0.0033308490000000003,Y_SZ_derived_LCDM,605697967.0173745,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1146.4+2854,MCXC-I,176.61208333333335,28.905277777777776,0.149,9.4770005e+13,X-ray_Lx_scaling,0.6604,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1147.3+5544,MCXC-I,176.83624999999998,55.74333333333333,0.051,7.138e+13,X-ray_Lx_scaling,0.6206,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1149.0+5135,MCXC-I,177.27166666666665,51.58555555555556,0.132,1.5852e+14,X-ray_Lx_scaling,0.7885,,,0.00201253,Y_SZ_derived_LCDM,279529485.3056109,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1149.5+2224,MCXC-I,177.3970833333333,22.4025,0.545,9.3427e+14,X-ray_Lx_scaling,1.22,,,0.0023990580000000004,Y_SZ_derived_LCDM,2448080821.601527,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1149.7-1219,MCXC-I,177.44916666666666,-12.317777777777778,0.1557,3.4057e+14,X-ray_Lx_scaling,1.0093,,,0.006725287,Y_SZ_derived_LCDM,1232099387.6453967,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1149.8+1046,MCXC-I,177.46916666666667,10.77638888888889,0.303,1.9951e+14,X-ray_Lx_scaling,0.8009,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1151.6-1619,MCXC-I,177.90874999999997,-16.320555555555554,0.0722,1.5451e+14,X-ray_Lx_scaling,0.7974,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1151.6+8104,MCXC-I,177.91791666666663,81.07722222222222,0.29,5.185e+13,X-ray_Lx_scaling,0.5136,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1152.5+3732,MCXC-I,178.14916666666664,37.54611111111111,0.23,1.4603e+14,X-ray_Lx_scaling,0.7414,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1155.3+2324,MCXC-I,178.8270833333333,23.4075,0.1427,5.5454e+14,X-ray_Lx_scaling,1.1927,,,0.0055529460000000004,Y_SZ_derived_LCDM,879840607.946455,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1156.0+7325,MCXC-I,179.01791666666665,73.41805555555555,0.083,1.2996e+14,X-ray_Lx_scaling,0.7501,,,0.003963671,Y_SZ_derived_LCDM,243650100.45702207,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1156.7+4238,MCXC-I,179.19416666666666,42.635555555555555,0.174,1.4338e+14,X-ray_Lx_scaling,0.7516,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1156.9+2415,MCXC-I,179.2408333333333,24.258055555555554,0.1392,2.3746e+14,X-ray_Lx_scaling,0.9,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1157.3+3336,MCXC-I,179.3258333333333,33.61222222222222,0.2138,4.1921e+14,X-ray_Lx_scaling,1.0598,,,0.003072428,Y_SZ_derived_LCDM,933981017.9019123,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1157.4+0503,MCXC-I,179.36958333333328,5.062777777777778,0.077,1.3263e+14,X-ray_Lx_scaling,0.7567,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1158.1+5521,MCXC-I,179.54874999999998,55.362500000000004,0.135,2.4369999e+13,X-ray_Lx_scaling,0.422,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1159.2+4947,MCXC-I,179.82249999999996,49.79361111111111,0.211,3.5861e+14,X-ray_Lx_scaling,1.0071,,,0.002605409,Y_SZ_derived_LCDM,776097573.5736645,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1159.8+5531,MCXC-I,179.96291666666662,55.532222222222224,0.0808,6.7e+13,X-ray_Lx_scaling,0.6019,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1200.0+1124,MCXC-I,180.01041666666666,11.404166666666667,0.207,1.9944001e+14,X-ray_Lx_scaling,0.8293,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1200.0-3124,MCXC-I,180.02083333333331,-31.40583333333333,0.0685,1.5649e+14,X-ray_Lx_scaling,0.8018,,,0.005556788,Y_SZ_derived_LCDM,240711009.3750639,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1200.1+6809,MCXC-I,180.0320833333333,68.15194444444445,0.265,1.7539999e+14,X-ray_Lx_scaling,0.7781,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1200.3+5613,MCXC-I,180.09166666666664,56.23027777777778,0.065,1.3250999e+14,X-ray_Lx_scaling,0.7594,,,0.006087497,Y_SZ_derived_LCDM,239410897.26765126,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1200.4+0320,MCXC-I,180.1058333333333,3.3336111111111113,0.1339,4.1194e+14,X-ray_Lx_scaling,1.0834,,,0.006612943,Y_SZ_derived_LCDM,941072705.0973195,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1200.8-0327,MCXC-I,180.20583333333332,-3.4583333333333335,0.396,1.7854001e+14,X-ray_Lx_scaling,0.745,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1201.0-4623,MCXC-I,180.26416666666665,-46.39055555555556,0.118,2.135e+14,X-ray_Lx_scaling,0.8749,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1201.0+1209,MCXC-I,180.26999999999998,12.158611111111112,0.304,2.3650001e+14,X-ray_Lx_scaling,0.8473,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1201.3+2306,MCXC-I,180.32583333333332,23.109166666666667,0.269,4.4278002e+14,X-ray_Lx_scaling,1.0579,,,0.003608078,Y_SZ_derived_LCDM,1543419084.7639205,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1201.9+5802,MCXC-I,180.4995833333333,58.0475,0.1031,1.5593e+14,X-ray_Lx_scaling,0.7918,,,0.003825833,Y_SZ_derived_LCDM,346329734.03470486,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1202.2+5751,MCXC-I,180.5570833333333,57.86472222222223,0.677,2.4828e+14,X-ray_Lx_scaling,0.7442,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1202.9-0650,MCXC-I,180.72624999999996,-6.835277777777778,0.1268,2.3584001e+14,X-ray_Lx_scaling,0.9018,,,0.00428565,Y_SZ_derived_LCDM,555804075.9892521,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1203.0+2836,MCXC-I,180.76166666666666,28.60388888888889,0.1341,1.9879e+14,X-ray_Lx_scaling,0.8497,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1203.2-2131,MCXC-I,180.82083333333333,-21.522777777777776,0.1992,5.6181997e+14,X-ray_Lx_scaling,1.1745,,,0.006146635,Y_SZ_derived_LCDM,1674322308.1992862,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1204.0+2807,MCXC-I,181.01333333333332,28.123333333333335,0.1631,1.7549e+14,X-ray_Lx_scaling,0.8071,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1204.1+2020,MCXC-I,181.04833333333332,20.348055555555554,0.0252,3.186e+13,X-ray_Lx_scaling,0.4781,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1204.3-0350,MCXC-I,181.09541666666664,-3.8486111111111114,0.261,7.48e+13,X-ray_Lx_scaling,0.5865,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1204.4+0154,MCXC-I,181.10499999999996,1.9005555555555556,0.0199,6.7720003e+13,X-ray_Lx_scaling,0.6158,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1204.9+2237,MCXC-I,181.24041666666665,22.616666666666667,0.2519,1.8572e+14,X-ray_Lx_scaling,0.7969,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1205.0-0332,MCXC-I,181.26208333333332,-3.5419444444444443,0.368,6.5140003e+13,X-ray_Lx_scaling,0.5381,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1205.2+3920,MCXC-I,181.30208333333331,39.349444444444444,0.0381,1.0322e+14,X-ray_Lx_scaling,0.7047,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1205.5+4419,MCXC-I,181.3875,44.31916666666667,0.3384,8.378001e+13,X-ray_Lx_scaling,0.5918,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1205.8+4429,MCXC-I,181.4658333333333,44.48722222222222,0.5921,1.6324e+14,X-ray_Lx_scaling,0.6694,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1206.1+4419,MCXC-I,181.52791666666664,44.324444444444445,0.2946,7.038e+13,X-ray_Lx_scaling,0.5676,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1206.2-0848,MCXC-I,181.5520833333333,-8.806111111111111,0.4414,8.4019e+14,X-ray_Lx_scaling,1.2266,,,0.003947092,Y_SZ_derived_LCDM,3212473781.818031,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1206.4+2215,MCXC-I,181.61666666666662,22.2525,0.0656,6.237e+13,X-ray_Lx_scaling,0.5906,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1206.5-0744,MCXC-I,181.64,-7.74,0.068,7.588e+13,X-ray_Lx_scaling,0.63,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1206.6+2811,MCXC-I,181.6558333333333,28.183611111111112,0.0283,4.179e+13,X-ray_Lx_scaling,0.5229,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1206.9+7139,MCXC-I,181.74291666666664,71.6575,0.1912,2.2909e+14,X-ray_Lx_scaling,0.8734,,,0.0034551630000000002,Y_SZ_derived_LCDM,882401604.8975637,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1208.3-2937,MCXC-I,182.075,-29.633333333333333,0.171,1.2452e+14,X-ray_Lx_scaling,0.7179,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1210.3+0523,MCXC-I,182.57833333333332,5.385000000000001,0.0748,1.616e+14,X-ray_Lx_scaling,0.8088,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1210.7-4644,MCXC-I,182.68416666666664,-46.73833333333334,0.032,7.549e+13,X-ray_Lx_scaling,0.6361,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1211.0+3519,MCXC-I,182.75833333333333,35.3325,0.138,1.8147e+14,X-ray_Lx_scaling,0.8232,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1211.2+3911,MCXC-I,182.81708333333333,39.19472222222222,0.34,2.0973001e+14,X-ray_Lx_scaling,0.803,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1212.3-1816,MCXC-I,183.07874999999996,-18.27861111111111,0.269,4.8327e+14,X-ray_Lx_scaling,1.0892,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1212.3+2733,MCXC-I,183.07999999999996,27.55388888888889,0.353,4.8848e+14,X-ray_Lx_scaling,1.0592,,,0.002461351,Y_SZ_derived_LCDM,1525306554.3437185,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1212.9+2727,MCXC-I,183.2458333333333,27.453611111111112,0.179,1.776e+14,X-ray_Lx_scaling,0.8058,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1213.5+0253,MCXC-I,183.39291666666665,2.8991666666666664,0.409,1.5931e+14,X-ray_Lx_scaling,0.7136,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1215.4-3900,MCXC-I,183.8708333333333,-39.015277777777776,0.119,2.7267001e+14,X-ray_Lx_scaling,0.9489,,,0.007993362,Y_SZ_derived_LCDM,929422950.2948055,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1216.3+2633,MCXC-I,184.08291666666665,26.555833333333332,0.428,1.7304e+14,X-ray_Lx_scaling,0.7282,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
